,la_code,reporting_year,academic_year,region_code,region_name,la_name,pt_ks2_expectations,pt_ks4_expectations,avg_p8score,num_convictions,num_placed_inside_la,pt_convictions,pt_placed_inside_la,num_substance,num_private_provis,pt_substance,pt_private_provis,num_3_more_placemts,pt_3_more_placemts,inspection_date,ofsted_overall,ofsted_leaders,ofsted_help_protection,ofsted_care,cla_budget,number_in_care,number_in_care_filled,num_convictions_filled,num_placed_inside_la_filled,num_substance_filled,num_private_provis_filled,num_3_more_placemts_filled,pt_convictions_filled,pt_placed_inside_la_filled,pt_substance_filled,pt_private_provis_filled,pt_3_more_placemts_filled,pt_ks2_expectations_filled,pt_ks4_expectations_filled,avg_p8score_filled,per_child_spend,cla_budget_filled,ofsted_overall_filled,ofsted_leaders_filled,ofsted_care_filled,ofsted_help_protection_filled,budget_per_child
478,E08000013,2019,201819.0,E12000002,North West,St. Helens,41.0,,-1.83,7.0,246.0,3.0,53.0,10.0,179.0,3.0,38.0,37.0,8.0,,,,,,18605.0,466.0,466.0,7.0,246.0,10.0,179.0,37.0,3.0,53.0,3.0,38.0,8.0,41.0,21.9375,-1.83,39.92489270386266,18605.0,3.0,3.0,3.0,2.0,39.92489270386266
327,E08000013,2020,201920.0,E12000002,North West,St. Helens,,31.0,,10.0,256.0,4.0,52.0,19.0,194.0,5.0,39.0,47.0,9.0,,,,,,26017.0,496.0,496.0,10.0,256.0,19.0,194.0,47.0,4.0,52.0,5.0,39.0,9.0,38.5,31.0,-1.376231884057971,52.453629032258064,26017.0,3.0,3.0,3.0,2.0,52.453629032258064
177,E08000013,2021,202021.0,E12000002,North West,St. Helens,,24.1,,,253.0,,53.0,13.0,180.0,3.0,38.0,28.0,6.0,,,,,,30847.0,478.0,478.0,6.0,253.0,13.0,180.0,28.0,1.2552301255230125,53.0,3.0,38.0,6.0,38.5,24.1,-1.376231884057971,64.53347280334728,30847.0,3.0,3.0,3.0,2.0,64.53347280334728
28,E08000013,2022,202122.0,E12000002,North West,St. Helens,33.0,20.0,-1.25,7.0,251.0,3.0,53.0,,184.0,,39.0,43.0,9.0,10/07/2023,3.0,3.0,2.0,3.0,29539.0,470.0,470.0,7.0,251.0,2.0,184.0,43.0,3.0,53.0,0.425531914893617,39.0,9.0,33.0,20.0,-1.25,62.84893617021277,29539.0,3.0,3.0,3.0,2.0,62.84893617021277
665,E10000028,2018,201718.0,E12000005,West Midlands,Staffordshire,38.0,14.3,-1.04,16.0,734.0,3.0,67.0,21.0,493.0,3.0,45.0,117.0,11.0,,,,,,51045.0,1099.0,1099.0,16.0,734.0,21.0,493.0,117.0,3.0,67.0,3.0,45.0,11.0,38.0,14.3,-1.04,46.44676979071883,51045.0,3.0,3.0,3.0,2.0,46.44676979071883
516,E10000028,2019,201819.0,E12000005,West Midlands,Staffordshire,39.0,29.2,-1.11,12.0,784.0,2.0,67.0,12.0,529.0,1.0,45.0,110.0,9.0,04/02/2019,3.0,3.0,2.0,3.0,58328.0,1173.0,1173.0,12.0,784.0,12.0,529.0,110.0,2.0,67.0,1.0,45.0,9.0,39.0,29.2,-1.11,49.72549019607843,58328.0,3.0,3.0,3.0,2.0,49.72549019607843
365,E10000028,2020,201920.0,E12000005,West Midlands,Staffordshire,,24.0,,17.0,831.0,3.0,68.0,34.0,521.0,4.0,43.0,126.0,10.0,,,,,,62604.0,1218.0,1218.0,17.0,831.0,34.0,521.0,126.0,3.0,68.0,4.0,43.0,10.0,35.111111111111114,24.0,-1.1357142857142857,51.399014778325125,62604.0,3.0,3.0,3.0,2.0,51.399014778325125
215,E10000028,2021,202021.0,E12000005,West Midlands,Staffordshire,,30.4,,,848.0,,68.0,17.0,509.0,2.0,41.0,110.0,9.0,,,,,,78042.0,1242.0,1242.0,2.0,848.0,17.0,509.0,110.0,0.1610305958132045,68.0,2.0,41.0,9.0,35.111111111111114,30.4,-1.1357142857142857,62.83574879227053,78042.0,3.0,3.0,3.0,2.0,62.83574879227053
65,E10000028,2022,202122.0,E12000005,West Midlands,Staffordshire,25.0,23.1,-1.21,10.0,872.0,2.0,67.0,6.0,565.0,1.0,43.0,110.0,8.0,,,,,,82136.0,1303.0,1303.0,10.0,872.0,6.0,565.0,110.0,2.0,67.0,1.0,43.0,8.0,25.0,23.1,-1.21,63.03607060629317,82136.0,3.0,3.0,3.0,2.0,63.03607060629317
628,E08000007,2018,201718.0,E12000002,North West,Stockport,,31.8,-0.65,12.0,249.0,8.0,69.0,22.0,64.0,10.0,18.0,48.0,13.0,,,,,,13181.0,362.0,362.0,12.0,249.0,22.0,64.0,48.0,8.0,69.0,10.0,18.0,13.0,40.5625,31.8,-0.65,36.41160220994475,13181.0,3.0,3.0,3.0,3.0,36.41160220994475
479,E08000007,2019,201819.0,E12000002,North West,Stockport,44.0,,-1.65,12.0,234.0,7.0,65.0,40.0,68.0,16.0,19.0,52.0,14.0,,,,,,19789.0,361.0,361.0,12.0,234.0,40.0,68.0,52.0,7.0,65.0,16.0,19.0,14.0,44.0,21.9375,-1.65,54.81717451523546,19789.0,3.0,3.0,3.0,3.0,54.81717451523546
328,E08000007,2020,201920.0,E12000002,North West,Stockport,,,,8.0,260.0,5.0,71.0,26.0,61.0,10.0,17.0,28.0,8.0,,,,,,21700.0,368.0,368.0,8.0,260.0,26.0,61.0,28.0,5.0,71.0,10.0,17.0,8.0,38.5,27.98125,-1.376231884057971,58.96739130434783,21700.0,3.0,3.0,3.0,3.0,58.96739130434783
178,E08000007,2021,202021.0,E12000002,North West,Stockport,,21.4,,11.0,281.0,6.0,69.0,24.0,74.0,8.0,18.0,52.0,13.0,,,,,,22573.0,409.0,409.0,11.0,281.0,24.0,74.0,52.0,6.0,69.0,8.0,18.0,13.0,38.5,21.4,-1.376231884057971,55.19070904645477,22573.0,3.0,3.0,3.0,3.0,55.19070904645477
29,E08000007,2022,202122.0,E12000002,North West,Stockport,30.0,20.6,-1.32,,283.0,,63.0,35.0,95.0,11.0,21.0,55.0,12.0,28/03/2022,3.0,3.0,3.0,3.0,25036.0,447.0,447.0,4.0,283.0,35.0,95.0,55.0,0.8948545861297539,63.0,11.0,21.0,12.0,30.0,20.6,-1.32,56.008948545861294,25036.0,3.0,3.0,3.0,3.0,56.008948545861294
609,E06000004,2018,201718.0,E12000001,North East,Stockton-on-Tees,38.0,,-1.21,8.0,305.0,4.0,65.0,,113.0,,24.0,31.0,7.0,,,,,,23033.0,468.0,468.0,8.0,305.0,1.0,113.0,31.0,4.0,65.0,0.2136752136752137,24.0,7.0,38.0,21.266666666666666,-1.21,49.215811965811966,23033.0,2.0,2.0,2.0,2.0,49.215811965811966
460,E06000004,2019,201819.0,E12000001,North East,Stockton-on-Tees,44.0,20.7,-1.42,10.0,335.0,4.0,67.0,17.0,110.0,4.0,22.0,41.0,8.0,,,,,,22227.0,500.0,500.0,10.0,335.0,17.0,110.0,41.0,4.0,67.0,4.0,22.0,8.0,44.0,20.7,-1.42,44.454,22227.0,2.0,2.0,2.0,2.0,44.454
309,E06000004,2020,201920.0,E12000001,North East,Stockton-on-Tees,,23.5,,9.0,376.0,4.0,65.0,15.0,109.0,4.0,19.0,68.0,12.0,,,,,,22181.0,575.0,575.0,9.0,376.0,15.0,109.0,68.0,4.0,65.0,4.0,19.0,12.0,43.77272727272727,23.5,-1.4188888888888889,38.57565217391304,22181.0,2.0,2.0,2.0,2.0,38.57565217391304
159,E06000004,2021,202021.0,E12000001,North East,Stockton-on-Tees,,33.3,,15.0,376.0,5.0,65.0,,134.0,,23.0,50.0,9.0,,,,,,22140.0,579.0,579.0,15.0,376.0,6.0,134.0,50.0,5.0,65.0,1.0362694300518136,23.0,9.0,43.77272727272727,33.3,-1.4188888888888889,38.23834196891192,22140.0,2.0,2.0,2.0,2.0,38.23834196891192
10,E06000004,2022,202122.0,E12000001,North East,Stockton-on-Tees,41.0,27.9,-0.72,15.0,380.0,5.0,66.0,21.0,144.0,5.0,25.0,57.0,10.0,06/03/2023,2.0,2.0,2.0,2.0,27129.0,574.0,574.0,15.0,380.0,21.0,144.0,57.0,5.0,66.0,5.0,25.0,10.0,41.0,27.9,-0.72,47.26306620209059,27129.0,2.0,2.0,2.0,2.0,47.26306620209059
666,E06000021,2018,201718.0,E12000005,West Midlands,Stoke-on-Trent,43.0,28.2,-0.92,,402.0,,54.0,10.0,284.0,2.0,38.0,72.0,10.0,,,,,,34668.0,740.0,740.0,1.0,402.0,10.0,284.0,72.0,0.13513513513513514,54.0,2.0,38.0,10.0,43.0,28.2,-0.92,46.84864864864865,34668.0,2.0,2.0,3.0,2.0,46.84864864864865
517,E06000021,2019,201819.0,E12000005,West Midlands,Stoke-on-Trent,37.0,,-1.55,8.0,449.0,2.0,53.0,,337.0,,40.0,72.0,8.0,,,,,,35749.0,851.0,851.0,8.0,449.0,2.0,337.0,72.0,2.0,53.0,0.23501762632197415,40.0,8.0,37.0,19.11111111111111,-1.55,42.008225616921266,35749.0,2.0,2.0,3.0,2.0,42.008225616921266
366,E06000021,2020,201920.0,E12000005,West Midlands,Stoke-on-Trent,,23.2,,6.0,482.0,2.0,53.0,,360.0,,39.0,91.0,10.0,,,,,,39280.0,917.0,917.0,6.0,482.0,3.0,360.0,91.0,2.0,53.0,0.3271537622682661,39.0,10.0,35.111111111111114,23.2,-1.1357142857142857,42.835332606324975,39280.0,2.0,2.0,3.0,2.0,42.835332606324975
216,E06000021,2021,202021.0,E12000005,West Midlands,Stoke-on-Trent,,24.6,,,490.0,,49.0,,402.0,,40.0,82.0,8.0,,,,,,43850.0,1004.0,1004.0,5.0,490.0,5.0,402.0,82.0,0.49800796812749004,49.0,0.49800796812749004,40.0,8.0,35.111111111111114,24.6,-1.1357142857142857,43.67529880478088,43850.0,2.0,2.0,3.0,2.0,43.67529880478088
66,E06000021,2022,202122.0,E12000005,West Midlands,Stoke-on-Trent,33.0,28.3,-0.81,,486.0,,48.0,,458.0,,45.0,96.0,9.0,03/10/2022,2.0,2.0,2.0,3.0,47748.0,1022.0,1022.0,4.0,486.0,1.0,458.0,96.0,0.3913894324853229,48.0,0.09784735812133072,45.0,9.0,33.0,28.3,-0.81,46.720156555772995,47748.0,2.0,2.0,3.0,2.0,46.720156555772995
681,E10000029,2018,201718.0,E12000006,East of England,Suffolk,26.0,19.4,-1.04,24.0,666.0,5.0,78.0,20.0,272.0,3.0,32.0,90.0,11.0,,,,,,36053.0,854.0,854.0,24.0,666.0,20.0,272.0,90.0,5.0,78.0,3.0,32.0,11.0,26.0,19.4,-1.04,42.21662763466042,36053.0,4.0,4.0,3.0,4.0,42.21662763466042
532,E10000029,2019,201819.0,E12000006,East of England,Suffolk,27.0,19.7,-1.11,14.0,693.0,3.0,80.0,11.0,259.0,2.0,30.0,85.0,10.0,08/04/2019,4.0,4.0,4.0,3.0,40098.0,865.0,865.0,14.0,693.0,11.0,259.0,85.0,3.0,80.0,2.0,30.0,10.0,27.0,19.7,-1.11,46.35606936416185,40098.0,4.0,4.0,3.0,4.0,46.35606936416185
381,E10000029,2020,201920.0,E12000006,East of England,Suffolk,,26.9,,25.0,729.0,5.0,78.0,29.0,338.0,5.0,36.0,76.0,8.0,,,,,,45584.0,936.0,936.0,25.0,729.0,29.0,338.0,76.0,5.0,78.0,5.0,36.0,8.0,34.52173913043478,26.9,-1.1896875,48.7008547008547,45584.0,4.0,4.0,3.0,4.0,48.7008547008547
231,E10000029,2021,202021.0,E12000006,East of England,Suffolk,,26.6,,24.0,732.0,5.0,77.0,11.0,326.0,2.0,34.0,61.0,6.0,,,,,,50594.0,947.0,947.0,24.0,732.0,11.0,326.0,61.0,5.0,77.0,2.0,34.0,6.0,34.52173913043478,26.6,-1.1896875,53.42555438225977,50594.0,4.0,4.0,3.0,4.0,53.42555438225977
81,E10000029,2022,202122.0,E12000006,East of England,Suffolk,33.0,23.2,-1.19,19.0,719.0,4.0,78.0,19.0,337.0,3.0,37.0,76.0,8.0,,,,,,56600.0,921.0,921.0,19.0,719.0,19.0,337.0,76.0,4.0,78.0,3.0,37.0,8.0,33.0,23.2,-1.19,61.45494028230185,56600.0,4.0,4.0,3.0,4.0,61.45494028230185
610,E08000024,2018,201718.0,E12000001,North East,Sunderland,40.0,20.0,-1.53,12.0,386.0,5.0,66.0,16.0,89.0,5.0,15.0,64.0,11.0,,,,,,25463.0,581.0,581.0,12.0,386.0,16.0,89.0,64.0,5.0,66.0,5.0,15.0,11.0,40.0,20.0,-1.53,43.82616179001721,25463.0,4.0,4.0,4.0,3.0,43.82616179001721
461,E08000024,2019,201819.0,E12000001,North East,Sunderland,46.0,17.6,-1.52,16.0,407.0,6.0,69.0,18.0,101.0,5.0,17.0,78.0,13.0,,,,,,31335.0,594.0,594.0,16.0,407.0,18.0,101.0,78.0,6.0,69.0,5.0,17.0,13.0,46.0,17.6,-1.52,52.75252525252525,31335.0,4.0,4.0,4.0,3.0,52.75252525252525
310,E08000024,2020,201920.0,E12000001,North East,Sunderland,,41.7,,8.0,391.0,3.0,67.0,6.0,115.0,2.0,20.0,72.0,12.0,,,,,,33055.0,583.0,583.0,8.0,391.0,6.0,115.0,72.0,3.0,67.0,2.0,20.0,12.0,43.77272727272727,41.7,-1.4188888888888889,56.698113207547166,33055.0,4.0,4.0,4.0,3.0,56.698113207547166
160,E08000024,2021,202021.0,E12000001,North East,Sunderland,,22.6,,6.0,407.0,2.0,66.0,12.0,112.0,3.0,18.0,57.0,9.0,28/06/2021,4.0,4.0,3.0,4.0,36135.0,615.0,615.0,6.0,407.0,12.0,112.0,57.0,2.0,66.0,3.0,18.0,9.0,43.77272727272727,22.6,-1.4188888888888889,58.75609756097561,36135.0,4.0,4.0,4.0,3.0,58.75609756097561
11,E08000024,2022,202122.0,E12000001,North East,Sunderland,42.0,27.9,-1.48,,364.0,,66.0,7.0,100.0,2.0,18.0,46.0,8.0,,,,,,38772.0,554.0,554.0,3.0,364.0,7.0,100.0,46.0,0.5415162454873645,66.0,2.0,18.0,8.0,42.0,27.9,-1.48,69.985559566787,38772.0,4.0,4.0,4.0,3.0,69.985559566787
697,E10000030,2018,201718.0,E12000008,South East,Surrey,29.0,21.9,-0.9,17.0,462.0,4.0,50.0,,379.0,,41.0,84.0,9.0,,,,,,70754.0,930.0,930.0,17.0,462.0,6.0,379.0,84.0,4.0,50.0,0.6451612903225806,41.0,9.0,29.0,21.9,-0.9,76.07956989247312,70754.0,2.0,2.0,2.0,2.0,76.07956989247312
548,E10000030,2019,201819.0,E12000008,South East,Surrey,27.0,13.2,-1.76,14.0,461.0,3.0,48.0,,406.0,,42.0,89.0,9.0,,,,,,91068.0,970.0,970.0,14.0,461.0,2.0,406.0,89.0,3.0,48.0,0.2061855670103093,42.0,9.0,27.0,13.2,-1.76,93.88453608247423,91068.0,2.0,2.0,2.0,2.0,93.88453608247423
397,E10000030,2020,201920.0,E12000008,South East,Surrey,,17.4,,17.0,499.0,3.0,51.0,38.0,377.0,6.0,38.0,91.0,9.0,,,,,,76140.0,983.0,983.0,17.0,499.0,38.0,377.0,91.0,3.0,51.0,6.0,38.0,9.0,33.708333333333336,17.4,-1.326851851851852,77.45676500508647,76140.0,2.0,2.0,2.0,2.0,77.45676500508647
247,E10000030,2021,202021.0,E12000008,South East,Surrey,,22.4,,11.0,511.0,2.0,51.0,15.0,387.0,2.0,39.0,86.0,9.0,,,,,,80140.0,995.0,995.0,11.0,511.0,15.0,387.0,86.0,2.0,51.0,2.0,39.0,9.0,33.708333333333336,22.4,-1.326851851851852,80.5427135678392,80140.0,2.0,2.0,2.0,2.0,80.5427135678392
97,E10000030,2022,202122.0,E12000008,South East,Surrey,35.0,14.1,-1.76,,542.0,,52.0,8.0,458.0,1.0,44.0,95.0,9.0,17/01/2022,2.0,2.0,2.0,2.0,87049.0,1048.0,1048.0,3.0,542.0,8.0,458.0,95.0,0.2862595419847328,52.0,1.0,44.0,9.0,35.0,14.1,-1.76,83.06202290076335,87049.0,2.0,2.0,2.0,2.0,83.06202290076335
746,E09000029,2018,201718.0,E13000002,Outer London,Sutton,,,-1.57,,61.0,,28.0,28.0,134.0,19.0,62.0,23.0,11.0,,,,,,16643.0,215.0,215.0,1.0,61.0,28.0,134.0,23.0,0.46511627906976744,28.0,19.0,62.0,11.0,52.333333333333336,26.04,-1.57,77.4093023255814,16643.0,3.0,4.0,3.0,3.0,77.4093023255814
597,E09000029,2019,201819.0,E13000002,Outer London,Sutton,,,-2.0,,67.0,,28.0,19.0,138.0,12.0,58.0,31.0,13.0,,,,,,15656.0,237.0,237.0,4.0,67.0,19.0,138.0,31.0,1.6877637130801686,28.0,12.0,58.0,13.0,46.666666666666664,25.6,-2.0,66.05907172995781,15656.0,3.0,4.0,3.0,3.0,66.05907172995781
448,E09000029,2020,201920.0,E13000002,Outer London,Sutton,,,,0.0,65.0,0.0,28.0,19.0,144.0,13.0,62.0,33.0,14.0,,,,,,16634.0,234.0,234.0,0.0,65.0,19.0,144.0,33.0,0.0,28.0,13.0,62.0,14.0,48.77777777777778,27.84166666666667,-1.3151923076923078,71.08547008547009,16634.0,3.0,4.0,3.0,3.0,71.08547008547009
297,E09000029,2021,202021.0,E13000002,Outer London,Sutton,,30.0,,,71.0,,30.0,16.0,140.0,10.0,59.0,23.0,10.0,06/12/2021,3.0,4.0,3.0,3.0,16870.0,239.0,239.0,3.0,71.0,16.0,140.0,23.0,1.2552301255230125,30.0,10.0,59.0,10.0,48.77777777777778,30.0,-1.3151923076923078,70.5857740585774,16870.0,3.0,4.0,3.0,3.0,70.5857740585774
147,E09000029,2022,202122.0,E13000002,Outer London,Sutton,,,-0.8,,73.0,,31.0,13.0,143.0,9.0,61.0,27.0,11.0,,,,,,18481.0,236.0,236.0,4.0,73.0,13.0,143.0,27.0,1.694915254237288,31.0,9.0,61.0,11.0,47.333333333333336,31.557142857142857,-0.8,78.30932203389831,18481.0,3.0,4.0,3.0,3.0,78.30932203389831
712,E06000030,2018,201718.0,E12000009,South West,Swindon,,,-1.24,10.0,232.0,7.0,64.0,,133.0,,37.0,45.0,13.0,,,,,,19112.0,360.0,360.0,10.0,232.0,4.0,133.0,45.0,7.0,64.0,1.1111111111111112,37.0,13.0,40.0,23.209633027522937,-1.24,53.08888888888889,19112.0,1.0,1.0,2.0,1.0,53.08888888888889
563,E06000030,2019,201819.0,E12000009,South West,Swindon,,,-1.98,11.0,207.0,7.0,59.0,,132.0,,38.0,26.0,7.0,,,,,,23463.0,349.0,349.0,11.0,207.0,2.0,132.0,26.0,7.0,59.0,0.5730659025787965,38.0,7.0,35.75,17.880000000000003,-1.98,67.22922636103152,23463.0,1.0,1.0,2.0,1.0,67.22922636103152
414,E06000030,2020,201920.0,E12000009,South West,Swindon,,20.7,,6.0,189.0,4.0,63.0,7.0,120.0,3.0,40.0,44.0,15.0,,,,,,30664.0,301.0,301.0,6.0,189.0,7.0,120.0,44.0,4.0,63.0,3.0,40.0,15.0,37.166666666666664,20.7,-1.333976528059097,101.87375415282392,30664.0,1.0,1.0,2.0,1.0,101.87375415282392
263,E06000030,2021,202021.0,E12000009,South West,Swindon,,,,,192.0,,63.0,16.0,141.0,7.0,46.0,35.0,12.0,,,,,,30071.0,304.0,304.0,1.0,192.0,16.0,141.0,35.0,0.3289473684210526,63.0,7.0,46.0,12.0,37.166666666666664,31.327272727272728,-1.333976528059097,98.91776315789474,30071.0,1.0,1.0,2.0,1.0,98.91776315789474
113,E06000030,2022,202122.0,E12000009,South West,Swindon,,,-1.23,,171.0,,52.0,,172.0,,52.0,43.0,13.0,17/07/2023,1.0,1.0,1.0,2.0,30382.0,332.0,332.0,6.0,171.0,3.0,172.0,43.0,1.8072289156626504,52.0,0.9036144578313252,52.0,13.0,35.75,22.571428571428573,-1.23,91.51204819277109,30382.0,1.0,1.0,2.0,1.0,91.51204819277109
629,E08000008,2018,201718.0,E12000002,North West,Tameside,58.0,,-1.35,22.0,373.0,8.0,60.0,,219.0,,35.0,50.0,8.0,,,,,,24602.0,617.0,617.0,22.0,373.0,4.0,219.0,50.0,8.0,60.0,0.6482982171799028,35.0,8.0,58.0,22.027272727272727,-1.35,39.873581847649916,24602.0,2.0,2.0,2.0,2.0,39.873581847649916
480,E08000008,2019,201819.0,E12000002,North West,Tameside,56.0,19.6,-1.67,11.0,386.0,4.0,58.0,,234.0,,35.0,77.0,12.0,13/05/2019,2.0,2.0,2.0,2.0,32784.0,664.0,664.0,11.0,386.0,5.0,234.0,77.0,4.0,58.0,0.7530120481927711,35.0,12.0,56.0,19.6,-1.67,49.373493975903614,32784.0,2.0,2.0,2.0,2.0,49.373493975903614
329,E08000008,2020,201920.0,E12000002,North West,Tameside,,,,11.0,381.0,3.0,54.0,26.0,261.0,5.0,37.0,68.0,10.0,,,,,,40059.0,704.0,704.0,11.0,381.0,26.0,261.0,68.0,3.0,54.0,5.0,37.0,10.0,38.5,27.98125,-1.376231884057971,56.90198863636363,40059.0,2.0,2.0,2.0,2.0,56.90198863636363
179,E08000008,2021,202021.0,E12000002,North West,Tameside,,32.1,,14.0,389.0,4.0,57.0,,243.0,,36.0,59.0,9.0,,,,,,48678.0,682.0,682.0,14.0,389.0,6.0,243.0,59.0,4.0,57.0,0.8797653958944283,36.0,9.0,38.5,32.1,-1.376231884057971,71.37536656891496,48678.0,2.0,2.0,2.0,2.0,71.37536656891496
30,E08000008,2022,202122.0,E12000002,North West,Tameside,18.0,22.2,-1.55,6.0,389.0,2.0,58.0,10.0,226.0,2.0,34.0,35.0,5.0,,,,,,45713.0,666.0,666.0,6.0,389.0,10.0,226.0,35.0,2.0,58.0,2.0,34.0,5.0,18.0,22.2,-1.55,68.63813813813813,45713.0,2.0,2.0,2.0,2.0,68.63813813813813
667,E06000020,2018,201718.0,E12000005,West Midlands,Telford and Wrekin,47.0,,-1.18,,224.0,,61.0,,140.0,,38.0,47.0,13.0,,,,,,15081.0,370.0,370.0,4.0,224.0,1.0,140.0,47.0,1.0810810810810811,61.0,0.2702702702702703,38.0,13.0,47.0,19.80909090909091,-1.18,40.75945945945946,15081.0,4.0,4.0,4.0,3.0,40.75945945945946
518,E06000020,2019,201819.0,E12000005,West Midlands,Telford and Wrekin,35.0,,-1.42,,213.0,,55.0,,159.0,,41.0,35.0,9.0,,,,,,16844.0,388.0,388.0,3.0,213.0,1.0,159.0,35.0,0.7731958762886598,55.0,0.25773195876288657,41.0,9.0,35.0,19.11111111111111,-1.42,43.41237113402062,16844.0,4.0,4.0,4.0,3.0,43.41237113402062
367,E06000020,2020,201920.0,E12000005,West Midlands,Telford and Wrekin,,35.0,,7.0,210.0,4.0,52.0,7.0,153.0,2.0,38.0,42.0,10.0,20/01/2020,4.0,4.0,3.0,4.0,18594.0,403.0,403.0,7.0,210.0,7.0,153.0,42.0,4.0,52.0,2.0,38.0,10.0,35.111111111111114,35.0,-1.1357142857142857,46.13895781637717,18594.0,4.0,4.0,4.0,3.0,46.13895781637717
217,E06000020,2021,202021.0,E12000005,West Midlands,Telford and Wrekin,,21.2,,,223.0,,52.0,,152.0,,36.0,25.0,6.0,,,,,,22593.0,425.0,425.0,2.0,223.0,4.0,152.0,25.0,0.4705882352941176,52.0,0.9411764705882352,36.0,6.0,35.111111111111114,21.2,-1.1357142857142857,53.16,22593.0,4.0,4.0,4.0,3.0,53.16
67,E06000020,2022,202122.0,E12000005,West Midlands,Telford and Wrekin,,,-1.38,,208.0,,49.0,,164.0,,39.0,46.0,11.0,,,,,,21115.0,423.0,423.0,1.0,208.0,3.0,164.0,46.0,0.2364066193853428,49.0,0.7092198581560284,39.0,11.0,31.818181818181817,24.791666666666668,-1.38,49.917257683215134,21115.0,4.0,4.0,4.0,3.0,49.917257683215134
682,E06000034,2018,201718.0,E12000006,East of England,Thurrock,50.0,26.1,-1.42,0.0,122.0,0.0,41.0,0.0,139.0,0.0,46.0,35.0,12.0,,,,,,21153.0,299.0,299.0,0.0,122.0,0.0,139.0,35.0,0.0,41.0,0.0,46.0,12.0,50.0,26.1,-1.42,70.74581939799332,21153.0,3.0,3.0,3.0,3.0,70.74581939799332
533,E06000034,2019,201819.0,E12000006,East of England,Thurrock,58.0,23.3,-0.97,,119.0,,41.0,0.0,132.0,0.0,46.0,25.0,9.0,11/11/2019,3.0,3.0,3.0,3.0,22610.0,290.0,290.0,6.0,119.0,0.0,132.0,25.0,2.0689655172413794,41.0,0.0,46.0,9.0,58.0,23.3,-0.97,77.96551724137932,22610.0,3.0,3.0,3.0,3.0,77.96551724137932
382,E06000034,2020,201920.0,E12000006,East of England,Thurrock,,47.4,,,102.0,,34.0,,164.0,,55.0,29.0,10.0,,,,,,18024.0,297.0,297.0,3.0,102.0,1.0,164.0,29.0,1.0101010101010102,34.0,0.33670033670033667,55.0,10.0,34.52173913043478,47.4,-1.1896875,60.686868686868685,18024.0,3.0,3.0,3.0,3.0,60.686868686868685
232,E06000034,2021,202021.0,E12000006,East of England,Thurrock,,28.0,,,102.0,,34.0,,165.0,,55.0,26.0,9.0,,,,,,25295.0,298.0,298.0,5.0,102.0,1.0,165.0,26.0,1.6778523489932886,34.0,0.33557046979865773,55.0,9.0,34.52173913043478,28.0,-1.1896875,84.88255033557047,25295.0,3.0,3.0,3.0,3.0,84.88255033557047
82,E06000034,2022,202122.0,E12000006,East of England,Thurrock,,24.0,-1.11,,98.0,,33.0,8.0,150.0,4.0,51.0,31.0,11.0,,,,,,21828.0,294.0,294.0,6.0,98.0,8.0,150.0,31.0,2.0408163265306123,33.0,4.0,51.0,11.0,31.166666666666668,24.0,-1.11,74.24489795918367,21828.0,3.0,3.0,3.0,3.0,74.24489795918367
713,E06000027,2018,201718.0,E12000009,South West,Torbay,,31.8,-1.53,,171.0,,52.0,0.0,133.0,0.0,41.0,64.0,20.0,,,,,,13642.0,328.0,328.0,2.0,171.0,0.0,133.0,64.0,0.6097560975609756,52.0,0.0,41.0,20.0,40.0,31.8,-1.53,41.59146341463415,13642.0,3.0,3.0,3.0,3.0,41.59146341463415
564,E06000027,2019,201819.0,E12000009,South West,Torbay,,,-1.52,,181.0,,50.0,0.0,153.0,0.0,42.0,40.0,11.0,,,,,,15174.0,361.0,361.0,3.0,181.0,0.0,153.0,40.0,0.8310249307479225,50.0,0.0,42.0,11.0,35.75,17.880000000000003,-1.52,42.03324099722992,15174.0,3.0,3.0,3.0,3.0,42.03324099722992
415,E06000027,2020,201920.0,E12000009,South West,Torbay,,,,6.0,203.0,3.0,57.0,0.0,164.0,0.0,46.0,58.0,16.0,,,,,,18294.0,354.0,354.0,6.0,203.0,0.0,164.0,58.0,3.0,57.0,0.0,46.0,16.0,37.166666666666664,26.055555555555557,-1.333976528059097,51.67796610169491,18294.0,3.0,3.0,3.0,3.0,51.67796610169491
264,E06000027,2021,202021.0,E12000009,South West,Torbay,,24.2,,,178.0,,56.0,0.0,121.0,0.0,38.0,34.0,11.0,,,,,,25122.0,319.0,319.0,4.0,178.0,0.0,121.0,34.0,1.2539184952978055,56.0,0.0,38.0,11.0,37.166666666666664,24.2,-1.333976528059097,78.75235109717869,25122.0,3.0,3.0,3.0,3.0,78.75235109717869
114,E06000027,2022,202122.0,E12000009,South West,Torbay,,,-1.22,,152.0,,51.0,13.0,116.0,6.0,39.0,45.0,15.0,21/03/2022,3.0,3.0,3.0,3.0,21331.0,299.0,299.0,2.0,152.0,13.0,116.0,45.0,0.6688963210702341,51.0,6.0,39.0,15.0,35.75,22.571428571428573,-1.22,71.34113712374582,21331.0,3.0,3.0,3.0,3.0,71.34113712374582
